dataset	field	threshold	lower_interval_em	distance	higher_interval_em	lower_interval_f1	distance	higher_interval_f1	samples	sample_size	len_lower	len_higher	lower_em_list	higher_em_list	lower_f1_list	higher_f1_list
squad_base	cosine_similarity	0.1	<73.375;75.375>	2.559375000000003	<77.934375;83.5>	<82.3245936859778;84.03325885107155>	2.1884230907556343	<86.22168194182719;89.89177364689158>	100	800	954	9616	73.75	lower	82.69973852321567	lower
squad_base	cosine_similarity	0.1	<73.375;75.375>	2.559375000000003	<77.934375;83.5>	<82.3245936859778;84.03325885107155>	2.1884230907556343	<86.22168194182719;89.89177364689158>	100	800	954	9616	81.0	higher	87.70302247087646	higher
squad_base	cosine_similarity	0.1	<73.375;75.375>	2.559375000000003	<77.934375;83.5>	<82.3245936859778;84.03325885107155>	2.1884230907556343	<86.22168194182719;89.89177364689158>	100	800	954	9616	73.625	lower	82.69307623824987	lower
squad_base	cosine_similarity	0.1	<73.375;75.375>	2.559375000000003	<77.934375;83.5>	<82.3245936859778;84.03325885107155>	2.1884230907556343	<86.22168194182719;89.89177364689158>	100	800	954	9616	80.875	higher	88.40070108765127	higher
squad_base	cosine_similarity	0.1	<73.375;75.375>	2.559375000000003	<77.934375;83.5>	<82.3245936859778;84.03325885107155>	2.1884230907556343	<86.22168194182719;89.89177364689158>	100	800	954	9616	74.0	lower	82.90773809761454	lower
squad_base	cosine_similarity	0.1	<73.375;75.375>	2.559375000000003	<77.934375;83.5>	<82.3245936859778;84.03325885107155>	2.1884230907556343	<86.22168194182719;89.89177364689158>	100	800	954	9616	79.75	higher	87.40056021648647	higher
squad_base	cosine_similarity	0.1	<73.375;75.375>	2.559375000000003	<77.934375;83.5>	<82.3245936859778;84.03325885107155>	2.1884230907556343	<86.22168194182719;89.89177364689158>	100	800	954	9616	74.75	lower	83.5275497712528	lower
squad_base	cosine_similarity	0.1	<73.375;75.375>	2.559375000000003	<77.934375;83.5>	<82.3245936859778;84.03325885107155>	2.1884230907556343	<86.22168194182719;89.89177364689158>	100	800	954	9616	80.125	higher	87.49329507502301	higher
squad_base	cosine_similarity	0.1	<73.375;75.375>	2.559375000000003	<77.934375;83.5>	<82.3245936859778;84.03325885107155>	2.1884230907556343	<86.22168194182719;89.89177364689158>	100	800	954	9616	74.625	lower	83.52775433792799	lower
squad_base	cosine_similarity	0.1	<73.375;75.375>	2.559375000000003	<77.934375;83.5>	<82.3245936859778;84.03325885107155>	2.1884230907556343	<86.22168194182719;89.89177364689158>	100	800	954	9616	80.0	higher	88.17142315670989	higher
squad_base	cosine_similarity	0.1	<73.375;75.375>	2.559375000000003	<77.934375;83.5>	<82.3245936859778;84.03325885107155>	2.1884230907556343	<86.22168194182719;89.89177364689158>	100	800	954	9616	73.5	lower	82.42668811248673	lower
squad_base	cosine_similarity	0.1	<73.375;75.375>	2.559375000000003	<77.934375;83.5>	<82.3245936859778;84.03325885107155>	2.1884230907556343	<86.22168194182719;89.89177364689158>	100	800	954	9616	81.25	higher	89.06103127340843	higher
squad_base	cosine_similarity	0.1	<73.375;75.375>	2.559375000000003	<77.934375;83.5>	<82.3245936859778;84.03325885107155>	2.1884230907556343	<86.22168194182719;89.89177364689158>	100	800	954	9616	74.625	lower	83.0482623978757	lower
squad_base	cosine_similarity	0.1	<73.375;75.375>	2.559375000000003	<77.934375;83.5>	<82.3245936859778;84.03325885107155>	2.1884230907556343	<86.22168194182719;89.89177364689158>	100	800	954	9616	81.25	higher	88.06917620152238	higher
squad_base	cosine_similarity	0.1	<73.375;75.375>	2.559375000000003	<77.934375;83.5>	<82.3245936859778;84.03325885107155>	2.1884230907556343	<86.22168194182719;89.89177364689158>	100	800	954	9616	74.375	lower	82.94247017764381	lower
squad_base	cosine_similarity	0.1	<73.375;75.375>	2.559375000000003	<77.934375;83.5>	<82.3245936859778;84.03325885107155>	2.1884230907556343	<86.22168194182719;89.89177364689158>	100	800	954	9616	81.25	higher	88.11311707951037	higher
squad_base	cosine_similarity	0.1	<73.375;75.375>	2.559375000000003	<77.934375;83.5>	<82.3245936859778;84.03325885107155>	2.1884230907556343	<86.22168194182719;89.89177364689158>	100	800	954	9616	74.5	lower	83.07463287605655	lower
squad_base	cosine_similarity	0.1	<73.375;75.375>	2.559375000000003	<77.934375;83.5>	<82.3245936859778;84.03325885107155>	2.1884230907556343	<86.22168194182719;89.89177364689158>	100	800	954	9616	78.875	higher	87.71176988016134	higher
squad_base	cosine_similarity	0.1	<73.375;75.375>	2.559375000000003	<77.934375;83.5>	<82.3245936859778;84.03325885107155>	2.1884230907556343	<86.22168194182719;89.89177364689158>	100	800	954	9616	75.125	lower	83.75824130128616	lower
squad_base	cosine_similarity	0.1	<73.375;75.375>	2.559375000000003	<77.934375;83.5>	<82.3245936859778;84.03325885107155>	2.1884230907556343	<86.22168194182719;89.89177364689158>	100	800	954	9616	79.75	higher	86.95856920946055	higher
squad_base	cosine_similarity	0.1	<73.375;75.375>	2.559375000000003	<77.934375;83.5>	<82.3245936859778;84.03325885107155>	2.1884230907556343	<86.22168194182719;89.89177364689158>	100	800	954	9616	74.625	lower	83.38698857591221	lower
squad_base	cosine_similarity	0.1	<73.375;75.375>	2.559375000000003	<77.934375;83.5>	<82.3245936859778;84.03325885107155>	2.1884230907556343	<86.22168194182719;89.89177364689158>	100	800	954	9616	80.625	higher	88.01132388770938	higher
squad_base	cosine_similarity	0.1	<73.375;75.375>	2.559375000000003	<77.934375;83.5>	<82.3245936859778;84.03325885107155>	2.1884230907556343	<86.22168194182719;89.89177364689158>	100	800	954	9616	73.625	lower	82.8273947932581	lower
squad_base	cosine_similarity	0.1	<73.375;75.375>	2.559375000000003	<77.934375;83.5>	<82.3245936859778;84.03325885107155>	2.1884230907556343	<86.22168194182719;89.89177364689158>	100	800	954	9616	80.0	higher	87.37373199935624	higher
squad_base	cosine_similarity	0.1	<73.375;75.375>	2.559375000000003	<77.934375;83.5>	<82.3245936859778;84.03325885107155>	2.1884230907556343	<86.22168194182719;89.89177364689158>	100	800	954	9616	75.25	lower	83.98211027610743	lower
squad_base	cosine_similarity	0.1	<73.375;75.375>	2.559375000000003	<77.934375;83.5>	<82.3245936859778;84.03325885107155>	2.1884230907556343	<86.22168194182719;89.89177364689158>	100	800	954	9616	80.75	higher	87.92525672926595	higher
squad_base	cosine_similarity	0.1	<73.375;75.375>	2.559375000000003	<77.934375;83.5>	<82.3245936859778;84.03325885107155>	2.1884230907556343	<86.22168194182719;89.89177364689158>	100	800	954	9616	73.875	lower	82.25240163507527	lower
squad_base	cosine_similarity	0.1	<73.375;75.375>	2.559375000000003	<77.934375;83.5>	<82.3245936859778;84.03325885107155>	2.1884230907556343	<86.22168194182719;89.89177364689158>	100	800	954	9616	79.375	higher	87.60973956379583	higher
squad_base	cosine_similarity	0.1	<73.375;75.375>	2.559375000000003	<77.934375;83.5>	<82.3245936859778;84.03325885107155>	2.1884230907556343	<86.22168194182719;89.89177364689158>	100	800	954	9616	74.875	lower	84.02586234511688	lower
squad_base	cosine_similarity	0.1	<73.375;75.375>	2.559375000000003	<77.934375;83.5>	<82.3245936859778;84.03325885107155>	2.1884230907556343	<86.22168194182719;89.89177364689158>	100	800	954	9616	78.0	higher	86.92909066879994	higher
squad_base	cosine_similarity	0.1	<73.375;75.375>	2.559375000000003	<77.934375;83.5>	<82.3245936859778;84.03325885107155>	2.1884230907556343	<86.22168194182719;89.89177364689158>	100	800	954	9616	75.25	lower	83.37187947524279	lower
squad_base	cosine_similarity	0.1	<73.375;75.375>	2.559375000000003	<77.934375;83.5>	<82.3245936859778;84.03325885107155>	2.1884230907556343	<86.22168194182719;89.89177364689158>	100	800	954	9616	80.25	higher	88.33093349104306	higher
squad_base	cosine_similarity	0.1	<73.375;75.375>	2.559375000000003	<77.934375;83.5>	<82.3245936859778;84.03325885107155>	2.1884230907556343	<86.22168194182719;89.89177364689158>	100	800	954	9616	73.5	lower	82.33091015506409	lower
squad_base	cosine_similarity	0.1	<73.375;75.375>	2.559375000000003	<77.934375;83.5>	<82.3245936859778;84.03325885107155>	2.1884230907556343	<86.22168194182719;89.89177364689158>	100	800	954	9616	79.625	higher	86.84638600367474	higher
squad_base	cosine_similarity	0.1	<73.375;75.375>	2.559375000000003	<77.934375;83.5>	<82.3245936859778;84.03325885107155>	2.1884230907556343	<86.22168194182719;89.89177364689158>	100	800	954	9616	74.625	lower	83.56590750420621	lower
squad_base	cosine_similarity	0.1	<73.375;75.375>	2.559375000000003	<77.934375;83.5>	<82.3245936859778;84.03325885107155>	2.1884230907556343	<86.22168194182719;89.89177364689158>	100	800	954	9616	82.625	higher	88.57354848346523	higher
squad_base	cosine_similarity	0.1	<73.375;75.375>	2.559375000000003	<77.934375;83.5>	<82.3245936859778;84.03325885107155>	2.1884230907556343	<86.22168194182719;89.89177364689158>	100	800	954	9616	73.5	lower	82.40548945915626	lower
squad_base	cosine_similarity	0.1	<73.375;75.375>	2.559375000000003	<77.934375;83.5>	<82.3245936859778;84.03325885107155>	2.1884230907556343	<86.22168194182719;89.89177364689158>	100	800	954	9616	79.25	higher	87.40944483319942	higher
squad_base	cosine_similarity	0.1	<73.375;75.375>	2.559375000000003	<77.934375;83.5>	<82.3245936859778;84.03325885107155>	2.1884230907556343	<86.22168194182719;89.89177364689158>	100	800	954	9616	74.875	lower	83.74745865333166	lower
squad_base	cosine_similarity	0.1	<73.375;75.375>	2.559375000000003	<77.934375;83.5>	<82.3245936859778;84.03325885107155>	2.1884230907556343	<86.22168194182719;89.89177364689158>	100	800	954	9616	82.0	higher	88.62753322258402	higher
squad_base	cosine_similarity	0.1	<73.375;75.375>	2.559375000000003	<77.934375;83.5>	<82.3245936859778;84.03325885107155>	2.1884230907556343	<86.22168194182719;89.89177364689158>	100	800	954	9616	74.25	lower	83.06187566422813	lower
squad_base	cosine_similarity	0.1	<73.375;75.375>	2.559375000000003	<77.934375;83.5>	<82.3245936859778;84.03325885107155>	2.1884230907556343	<86.22168194182719;89.89177364689158>	100	800	954	9616	81.25	higher	87.97462726749097	higher
squad_base	cosine_similarity	0.1	<73.375;75.375>	2.559375000000003	<77.934375;83.5>	<82.3245936859778;84.03325885107155>	2.1884230907556343	<86.22168194182719;89.89177364689158>	100	800	954	9616	74.875	lower	83.40437983844164	lower
squad_base	cosine_similarity	0.1	<73.375;75.375>	2.559375000000003	<77.934375;83.5>	<82.3245936859778;84.03325885107155>	2.1884230907556343	<86.22168194182719;89.89177364689158>	100	800	954	9616	82.375	higher	88.59363129398633	higher
squad_base	cosine_similarity	0.1	<73.375;75.375>	2.559375000000003	<77.934375;83.5>	<82.3245936859778;84.03325885107155>	2.1884230907556343	<86.22168194182719;89.89177364689158>	100	800	954	9616	74.875	lower	83.25164651943402	lower
squad_base	cosine_similarity	0.1	<73.375;75.375>	2.559375000000003	<77.934375;83.5>	<82.3245936859778;84.03325885107155>	2.1884230907556343	<86.22168194182719;89.89177364689158>	100	800	954	9616	81.625	higher	88.31366834944824	higher
squad_base	cosine_similarity	0.1	<73.375;75.375>	2.559375000000003	<77.934375;83.5>	<82.3245936859778;84.03325885107155>	2.1884230907556343	<86.22168194182719;89.89177364689158>	100	800	954	9616	74.25	lower	83.08695215400084	lower
squad_base	cosine_similarity	0.1	<73.375;75.375>	2.559375000000003	<77.934375;83.5>	<82.3245936859778;84.03325885107155>	2.1884230907556343	<86.22168194182719;89.89177364689158>	100	800	954	9616	79.5	higher	87.42666034032287	higher
squad_base	cosine_similarity	0.1	<73.375;75.375>	2.559375000000003	<77.934375;83.5>	<82.3245936859778;84.03325885107155>	2.1884230907556343	<86.22168194182719;89.89177364689158>	100	800	954	9616	73.75	lower	82.31887878537593	lower
squad_base	cosine_similarity	0.1	<73.375;75.375>	2.559375000000003	<77.934375;83.5>	<82.3245936859778;84.03325885107155>	2.1884230907556343	<86.22168194182719;89.89177364689158>	100	800	954	9616	79.0	higher	87.5560893517499	higher
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	82.625	lower	89.11468110676873	lower
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	79.125	higher	87.05484728359902	higher
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	82.125	lower	88.04763474936655	lower
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	81.75	higher	89.4554647027622	higher
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	83.5	lower	89.37545086323364	lower
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	78.625	higher	86.70240696088187	higher
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	83.5	lower	88.67173595069008	lower
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	79.0	higher	87.63481960748805	higher
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	79.75	lower	86.85246755308675	lower
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	80.5	higher	88.26062667073231	higher
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	81.125	lower	88.10406637187981	lower
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	77.375	higher	85.51842145533213	higher
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	84.0	lower	89.69290756681598	lower
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	80.5	higher	88.075336900015	higher
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	82.5	lower	88.44158390388463	lower
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	80.75	higher	89.1332783039009	higher
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	81.625	lower	88.36310373316101	lower
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	77.0	higher	85.32958821239076	higher
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	83.125	lower	89.35124991350759	lower
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	78.875	higher	87.11813737983783	higher
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	80.5	lower	87.65143904039508	lower
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	81.375	higher	88.47505844362732	higher
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	82.25	lower	88.55758641059124	lower
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	80.0	higher	87.38455421937266	higher
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	79.125	lower	86.91841174762216	lower
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	78.75	higher	86.78473605699418	higher
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	80.625	lower	87.94329492886754	lower
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	77.75	higher	85.70168417965232	higher
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	80.625	lower	87.54104293215545	lower
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	79.5	higher	87.52906705067645	higher
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	82.5	lower	88.1714139972477	lower
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	79.625	higher	87.52406959355028	higher
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	80.125	lower	87.30431859397314	lower
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	79.375	higher	87.4491637366001	higher
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	80.5	lower	87.72341785103762	lower
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	79.25	higher	87.5427268271237	higher
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	81.625	lower	88.67303216687478	lower
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	78.25	higher	86.4325390362935	higher
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	79.0	lower	87.00563792550784	lower
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	79.875	higher	88.08373946901284	higher
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	81.125	lower	88.13242535144795	lower
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	78.25	higher	86.59244057864217	higher
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	79.75	lower	87.50392505635347	lower
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	81.0	higher	88.7859026800826	higher
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	82.125	lower	88.12058310507916	lower
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	78.375	higher	87.03702690101466	higher
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	79.125	lower	87.12534046365478	lower
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	78.625	higher	85.97443246076595	higher
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	80.625	lower	87.76828574034313	lower
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	81.375	higher	88.46536289343662	higher
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	80.5	lower	87.76256450453658	lower
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	80.75	higher	87.71532000397366	higher
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	82.125	lower	89.42401898312339	lower
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	78.125	higher	86.13537163174223	higher
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	80.375	lower	87.69720999556894	lower
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	77.75	higher	85.88507773014257	higher
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	80.875	lower	88.38983780395648	lower
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	82.625	higher	89.46438083990063	higher
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	85.0	lower	90.83070188285139	lower
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	82.0	higher	88.76003504171729	higher
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	81.0	lower	87.68734724282086	lower
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	78.25	higher	86.5845773143375	higher
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	81.125	lower	87.54431693406924	lower
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	79.0	higher	87.16365671378117	higher
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	81.625	lower	88.2694422328731	lower
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	80.875	higher	87.75811420111226	higher
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	82.0	lower	88.3167294352959	lower
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	79.25	higher	87.40549650128766	higher
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	82.5	lower	89.2736404569225	lower
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	82.0	higher	88.35647217010782	higher
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	80.75	lower	88.0757732145629	lower
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	78.0	higher	86.47621073861963	higher
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	78.875	lower	86.74333397942767	lower
squad_base	kth_sentence	0	<78.809375;83.76249999999999>	0	<77.309375;82.0>	<85.98995550926242;89.565185489562>	0	<85.28710124652707;89.3693092997143>	100	800	3571	6999	78.875	higher	86.50459069590347	higher
